_id	text	concreteness	valence	arousal	imageability	token_length_mean	token_length_median	token_length_std	sentence_length_mean	sentence_length_median	sentence_length_std	syllables_per_token_mean	syllables_per_token_median	syllables_per_token_std	n_tokens	n_unique_tokens	proportion_unique_tokens	n_characters	n_sentences	flesch_reading_ease	flesch_kincaid_grade	gunning_fog	automated_readability_index	coleman_liau_index	lix	rix	dependency_distance_mean	dependency_distance_std	prop_adjacent_dependency_relation_mean	prop_adjacent_dependency_relation_std	pos_prop_NOUN	pos_prop_ADP	pos_prop_PUNCT	pos_prop_DET	pos_prop_ADV	pos_prop_PROPN	pos_prop_ADJ	pos_prop_CCONJ	pos_prop_X	pos_prop_VERB	pos_prop_NUM	pos_prop_AUX	pos_prop_PRON	pos_prop_PART	pos_prop_SPACE
41f8298aed788d44ae4ca71d619f7c1d	Ein kleines analoges schwarzes Plastikaufnahmegerät. 4 Bedientasten sind vorhanden.	4.051	5.431	3.5254000000000003	4.657000000000001	8.11111111111111	8.0	5.30082686305625	4.5	4.5	0.5	2.888888888888889	3.0	2.078698548207745	9	9	1.0	75	2	-42.132499999999965	20.25388888888889	24.022222222222226	19.023333333333333	25.31555555555555	71.16666666666666	3.0	1.4166666666666665	0.41666666666666663	0.4666666666666667	0.13333333333333333	0.18181818181818182		0.18181818181818182	0.09090909090909091	0.09090909090909091		0.2727272727272727				0.09090909090909091	0.09090909090909091			
41f8298aed788d44ae4ca71d61f5a012	Schreibtisch 2 verbundene Segmente, 2 Arbeitsflächen mit Andersch. Höhe, 5 Schubladen auf der Segmente verteilt, weißes und dunkles Holz.	5.0409999999999995	5.215333333333334	3.282833333333333	5.195749999999999	6.0	6.0	3.75569742629711	9.5	9.5	1.5	1.9473684210526316	2.0	0.9986139979479093	19	17	0.8947368421052632	119	2	32.44513157894738	11.093947368421052	14.326315789473682	11.579999999999998	16.36421052631579	56.868421052631575	4.5	2.7071428571428573	0.5071428571428571	0.4642857142857143	0.035714285714285726	0.3333333333333333	0.08333333333333333	0.20833333333333334	0.041666666666666664			0.125	0.041666666666666664		0.041666666666666664	0.125				
4213aa2780bba96f489c0e0fc89ce6cd	Aluminium-Barben Bank mit geschwungener Form für bis zu zwei Personen.	4.853714285714285	6.113428571428571	3.1075714285714287	5.000857142857143	6.0	4.0	4.560701700396552	10.0	10.0	0.0	2.3	1.0	2.4515301344262523	10	10	1.0	61	1	2.105000000000018	15.45	16.0	11.829999999999998	16.52	40.0	3.0	2.090909090909091	0.0	0.5454545454545454	0.0	0.36363636363636365	0.18181818181818182	0.09090909090909091		0.18181818181818182		0.09090909090909091				0.09090909090909091				
429e8999e840c681d8707c10fd4e94e1	Sitzbank ohne Rückenlehne mit schmalen, eng angeordneten Holzlatten als Sitzfläche, die beidseitig verjüngen bis auf den Boden im geführt sind.	4.661666666666666	5.365266666666668	3.548933333333333	4.863933333333333	6.05	4.5	3.278337993557101	20.0	20.0	0.0	2.0	2.0	1.140175425099138	20	20	1.0	124	1	17.335000000000036	15.810000000000002	20.0	17.0655	18.294	65.0	9.0	3.5652173913043477	0.0	0.5217391304347826	0.0	0.21739130434782608	0.2608695652173913	0.13043478260869565	0.043478260869565216	0.08695652173913043		0.13043478260869565			0.043478260869565216		0.043478260869565216	0.043478260869565216		
462a08408a964cb109fbcfd0d235f627	Langer Tisch mit zwei U-förmigen Füßen und den kurzen Enden. Blaue Tischplatte und weißes, metallisches Gestell.	5.422624999999999	5.238250000000001	3.1238750000000004	5.548	5.875	5.0	2.7585095613392387	8.0	8.0	2.0	2.0	2.0	1.1726039399558574	16	15	0.9375	97	2	29.515000000000015	11.130000000000003	13.200000000000001	10.24125	15.045000000000002	33.0	2.0	2.215909090909091	0.03409090909090917	0.4772727272727273	0.022727272727272735	0.2631578947368421	0.05263157894736842	0.15789473684210525	0.05263157894736842		0.05263157894736842	0.21052631578947367	0.10526315789473684		0.05263157894736842	0.05263157894736842				
462a08408a964cb109fbcfd0d2736f91	Schwarzer Gaming Laptop von Ellenware mit diversen Anschlüssen und CD Laufwerk. Windows 7, diverse Programme in der Tab leiste und Blender geöffnet.	4.908846153846154	5.6680769230769235	3.223384615384615	4.843461538461538	5.636363636363637	6.0	2.8211128453059815	11.0	11.0	0.0	2.0	2.0	1.0	22	21	0.9545454545454546	127	2	26.470000000000027	12.3	17.127272727272725	10.617272727272727	14.650909090909089	56.45454545454545	5.0	2.2019230769230766	0.04807692307692313	0.4807692307692308	0.019230769230769218	0.36	0.12	0.12	0.04		0.04	0.08	0.08	0.04	0.08	0.04				
4696b49d9defb437ab35deb56e09aed1	Schwarze Ballerina-Figur Statue. Format ähnelt einer Trophäe. Design modern fließend ohne Kanten.	4.719444444444445	5.192222222222223	4.175777777777777	5.227666666666667	6.916666666666667	6.0	2.660148283252061	3.0	3.0	1.5811388300841898	2.5833333333333335	2.0	1.6562172428626492	12	12	1.0	86	4	-14.759999999999991	16.063333333333336	7.866666666666666	12.6475	15.003333333333334	36.33333333333333	1.0	1.0166666666666666	0.5251983752196243	0.475	0.043301270189221926	0.3333333333333333	0.06666666666666667	0.2	0.06666666666666667	0.13333333333333333	0.06666666666666667	0.06666666666666667			0.06666666666666667					
4696b49d9defb437ab35deb56e0ff3b0	Holztisch zur einseitigen Wandmontage. Quadratischer Stützfuß an der anderen Seite aus schwarzem Metall. Offenes Ablagefach unterhalb der Tischplatte.	5.411222222222223	4.833666666666667	3.2697777777777777	5.533	7.222222222222222	7.5	3.3259176771323924	6.0	5.0	2.160246899469287	2.4444444444444446	2.5	1.11665284679121	18	17	0.9444444444444444	133	3	-6.055000000000007	15.594444444444449	22.400000000000002	15.586666666666666	21.733333333333338	67.11111111111111	3.6666666666666665	1.8333333333333333	0.402768199119819	0.43333333333333335	0.04714045207910316	0.23809523809523808	0.19047619047619047	0.14285714285714285	0.09523809523809523	0.047619047619047616	0.09523809523809523	0.19047619047619047								
4696b49d9defb437ab35deb56e14d17d	Eine rundliche metallische Teekanne mit in Grün und Silber mit einem schwarzen Griff.	5.275555555555556	5.765666666666667	3.620888888888889	5.987777777777778	5.538461538461538	5.0	2.7348290514817197	13.0	13.0	0.0	1.9230769230769231	2.0	0.9970370305242862	13	12	0.9230769230769231	73	1	30.947692307692336	12.172307692307694	17.50769230769231	11.156153846153849	14.489230769230769	43.769230769230774	4.0	2.4285714285714284	0.0	0.42857142857142855	0.0	0.2857142857142857	0.21428571428571427	0.07142857142857142	0.14285714285714285			0.21428571428571427	0.07142857142857142							
4696b49d9defb437ab35deb56e17ae8c	Rustikaler Schreibtisch aus dunklem, massivem Holz, auf der rechten Seite mit Schubladen.	5.1953000000000005	5.2203	3.4636000000000005	5.5623000000000005	6.25	6.0	3.085584763595603	6.0	6.0	5.0	1.9166666666666667	2.0	0.9537935951882998	12	12	1.0	78	2	38.595	9.366666666666667	12.4	11.0075	16.016666666666666	56.0	3.0	1.6071428571428572	1.6071428571428572	0.17857142857142858	0.17857142857142858	0.26666666666666666	0.2	0.2	0.06666666666666667			0.26666666666666666								
4696b49d9defb437ab35deb56ebc9b6e	Schaukelstuhl mit dunklem Holzrahmen und schwarzer Polsterung mit Knöpfen. Goldene Fußleiste.	6.009666666666667	5.6418888888888885	3.4902222222222217	6.2669999999999995	7.363636363636363	7.0	3.1413004623947263	5.5	5.5	3.5	2.272727272727273	3.0	0.8624393618641035	11	10	0.9090909090909091	83	2	8.979772727272717	13.373181818181823	24.018181818181816	16.00272727272727	22.116363636363634	78.22727272727273	4.0	1.5833333333333333	0.9166666666666666	0.5833333333333333	0.08333333333333331	0.38461538461538464	0.15384615384615385	0.15384615384615385				0.23076923076923078	0.07692307692307693							
472097a1fd97aef56d6773b2e1ac6e73	Weihnachtsbaum aus verschieden farbigen und gemusterten gestapelten Kissen.	5.521	5.58357142857143	3.3755714285714284	5.679285714285713	8.375	9.5	3.8058343369095824	8.0	8.0	0.0	2.75	3.0	1.1989578808281798	8	8	1.0	68	1	-33.934999999999974	19.98	28.200000000000003	22.01625	29.744999999999994	70.5	5.0	2.0	0.0	0.5555555555555556	0.0	0.2222222222222222	0.1111111111111111	0.1111111111111111				0.4444444444444444	0.1111111111111111							
472097a1fd97aef56d6773b2e1b22221	Schachspiel aus Holz.	5.886	5.681	3.3299999999999996	6.283999999999999	6.0	4.0	3.559026084010437	3.0	3.0	0.0	1.3333333333333333	1.0	0.4714045207910317	3	3	1.0	19	1	90.99000000000004	1.3133333333333361	1.2000000000000002	8.329999999999998	9.613333333333333	36.33333333333333	1.0	1.25	0.0	0.5	0.0	0.5	0.25	0.25												
4752ca9823a6020f70bf376f5e4b8057	Doppelbett aus dunkelbraunem Holz, Metallfüße, durchgehende Matratze mit hellbraunem Bezug, zweifarbige Bettwäsche in Grau und dunkelblau.	5.483909090909091	5.6	2.975363636363636	5.419909090909091	7.4375	9.0	3.7243917288598953	16.0	16.0	0.0	2.5	3.0	1.3228756555322954	16	16	1.0	123	1	-20.905	20.150000000000002	28.900000000000002	21.600625	26.0825	72.25	9.0	3.65	0.0	0.55	0.0	0.25	0.15	0.2		0.05	0.05	0.25	0.05							
4752ca9823a6020f70bf376f5e79003f	Schreibtisch, höhenverstellbar, zeitlos, Zweckmöbel, hellgraues Furnier.	5.596500000000001	5.47425	2.9262500000000005	5.489750000000001	10.333333333333334	10.0	3.091206165165235	6.0	6.0	0.0	2.8333333333333335	2.5	1.0671873729054748	6	6	1.0	67	1	-38.954999999999984	20.18333333333334	22.400000000000002	30.240000000000002	40.02666666666667	106.0	6.0	3.272727272727273	0.0	0.2727272727272727	0.0	0.18181818181818182		0.45454545454545453		0.18181818181818182	0.18181818181818182									
4752ca9823a6020f70bf376f5e8408c9	Verstärker mit Lautsprecheranlage, 1 großer Subwoofer und 2 hohe Lautsprecher, schwarzes Gehäuse.	5.614750000000001	5.058000000000001	3.8152500000000003	5.376	6.916666666666667	6.5	4.803789013777446	12.0	12.0	0.0	2.3333333333333335	2.0	1.3743685418725533	12	12	1.0	86	1	-2.7450000000000045	16.62333333333334	21.46666666666667	17.1475	22.403333333333332	62.0	6.0	2.533333333333333	0.0	0.5333333333333333	0.0	0.3333333333333333	0.06666666666666667	0.2				0.2	0.06666666666666667			0.13333333333333333				
485a6ff56a2b515c6002353c2531bcc1	Grüner Glasbehälter mit Griff und Ausguss sowie weisem Deckel. Spiralförmige Verdrehung des Behälters.	5.521222222222222	5.022222222222222	2.9206666666666665	5.445333333333333	6.769230769230769	6.0	3.190221746665803	6.5	6.5	2.5	2.3076923076923075	2.0	1.3803352649943355	13	13	1.0	90	2	5.006730769230813	14.17576923076923	14.90769230769231	13.703076923076928	19.44923076923077	44.96153846153847	2.5	1.65	0.25	0.5	0.09999999999999998	0.4	0.06666666666666667	0.13333333333333333	0.06666666666666667			0.2	0.13333333333333333							
485a6ff56a2b515c6002353c2556b799	Kleiderschrank mit langen goldenen Griffen und vier Türen aus Holz. Eine Tür ist nur halb so hoch wie die anderen und gibt drei Schubladen Platz.	4.756105263157894	5.659368421052633	3.744842105263158	5.288842105263158	4.76	4.0	2.642423130386199	12.5	12.5	2.5	1.48	1.0	0.7547184905645283	25	24	0.96	121	2	68.93950000000002	6.749000000000002	11.4	7.239599999999999	9.820799999999998	32.5	2.5	2.4204545454545454	0.3295454545454546	0.5227272727272727	0.022727272727272707	0.25925925925925924	0.1111111111111111	0.07407407407407407	0.07407407407407407	0.14814814814814814		0.07407407407407407	0.07407407407407407		0.037037037037037035	0.07407407407407407	0.037037037037037035	0.037037037037037035		
495a6164db6c87079c73b964f6197d9b	Metallstuhl mit angenieteten dunklen Sperrholzplatten als Sitzfläche und Rückenlehne. Die Füße sind mit schwarzem Gummi überzogen.	5.478818181818181	5.5293636363636365	3.659818181818182	5.548181818181818	7.0625	6.0	4.00731752547761	8.0	8.0	1.0	2.375	2.0	1.4086784586980805	16	15	0.9375	115	2	-2.2099999999999795	15.555000000000003	20.700000000000003	15.834375000000001	22.027499999999993	58.0	4.0	2.2625	0.13749999999999996	0.4375	0.0625	0.3333333333333333	0.16666666666666666	0.1111111111111111	0.05555555555555555			0.16666666666666666	0.05555555555555555		0.05555555555555555		0.05555555555555555			
495a6164db6c87079c73b964f66bdbab	Hand geformte Tasse mit Haltegriff, modelliertem Cartoon-Leopardenkopf und vier Tatzen als Standfüße. Innen weiß lackiert, außen mit Leopardenmuster.	5.745363636363637	5.896272727272727	3.502636363636363	5.884636363636363	7.111111111111111	5.0	4.7362536635438035	9.0	9.0	3.0	2.5	2.0	2.034425935955617	18	17	0.9444444444444444	132	2	-13.799999999999983	17.419999999999998	16.933333333333334	16.563333333333333	22.72444444444444	47.88888888888889	3.5	2.080357142857143	0.2053571428571428	0.6339285714285714	0.008928571428571452	0.3181818181818182	0.13636363636363635	0.18181818181818182		0.13636363636363635		0.09090909090909091	0.045454545454545456		0.045454545454545456	0.045454545454545456				
4b2fed822242e38be625ad18a17e75c4	Barhocker mit Gestell aus gebogenen Metallrohren mit Fußablage. Rundes Sitzpolster bezogen mit schwarzem Leder.	5.575500000000001	5.606666666666666	3.04625	5.547083333333334	6.857142857142857	7.0	2.996596709057576	7.0	7.0	1.0	2.4285714285714284	2.5	1.1157499537009508	14	12	0.8571428571428571	98	2	-5.727142857142809	15.797142857142859	22.8	14.367142857142852	20.291428571428565	64.14285714285714	4.0	1.880952380952381	0.45238095238095244	0.5634920634920635	0.007936507936507908	0.1875	0.25	0.125			0.25	0.125			0.0625					
4b2fed822242e38be625ad18a1a30c42	Garderobenschrankwand bestehend aus Schrank, 2 Schubladen, Schuhregal, 6 Jackenhaken und einem Oberkörperspiegel.	5.2942	4.739199999999999	3.0354	5.361	8.166666666666666	8.0	5.955856128401879	12.0	12.0	0.0	2.5833333333333335	2.5	1.6562172428626492	12	12	1.0	102	1	-23.89500000000001	19.57333333333334	24.8	23.034999999999997	29.753333333333327	70.33333333333334	7.0	3.0	0.0	0.5	0.0	0.25	0.0625	0.25	0.0625	0.0625	0.125		0.0625			0.125				
4c6148900a7a60628ca9c86d270c5b50	Lila Kleiderschrank mit drei hohen Türen.	5.5161999999999995	6.0242	3.9168	5.9314	5.833333333333333	4.5	3.7155828016013257	6.0	6.0	0.0	1.8333333333333333	2.0	0.6871842709362768	6	6	1.0	36	1	45.64500000000001	8.383333333333333	9.066666666666666	9.044999999999998	13.566666666666663	22.666666666666664	1.0	1.8571428571428572	0.0	0.42857142857142855	0.0	0.14285714285714285	0.14285714285714285	0.14285714285714285			0.2857142857142857	0.14285714285714285				0.14285714285714285				
4ec916fbb5b2468c060f155deab6dfad	Bücherregal oder frei stehender Raumteiler, helles Holzfurnier, gelbe Kontrastfelder.	5.386	5.924666666666667	3.2496666666666663	5.803166666666667	8.222222222222221	9.0	3.392075004994166	9.0	9.0	0.0	2.5555555555555554	3.0	1.0657403385139377	9	9	1.0	77	1	-18.499999999999943	18.075555555555557	25.822222222222223	21.79666666666666	29.257777777777772	64.55555555555556	5.0	3.5	0.0	0.4166666666666667	0.0	0.16666666666666666		0.25		0.08333333333333333	0.25	0.16666666666666666	0.08333333333333333							
4ec916fbb5b2468c060f155deabcf46a	Einzelsessel ohne Lehne, schwarze Polsterung, Würfelform.	5.342666666666666	5.512999999999999	2.8810000000000002	4.59	8.166666666666666	9.0	2.852873794770615	6.0	6.0	0.0	2.8333333333333335	3.0	0.6871842709362768	6	6	1.0	52	1	-38.954999999999984	20.18333333333334	29.066666666666663	20.034999999999997	27.286666666666665	72.66666666666666	4.0	2.4444444444444446	0.0	0.4444444444444444	0.0	0.4444444444444444	0.1111111111111111	0.3333333333333333				0.1111111111111111								
4ec916fbb5b2468c060f155deac4f366	3-teiliges Schüssel - oder Tabletts et cremefarbig mit grünen Blattmotiven.	5.8453333333333335	6.214333333333333	2.6483333333333334	6.522333333333333	7.111111111111111	8.0	3.381138678822875	9.0	9.0	0.0	2.5555555555555554	2.0	1.5713484026367723	9	9	1.0	66	1	-18.499999999999943	18.075555555555557	16.933333333333334	16.563333333333333	22.72444444444444	64.55555555555556	5.0	2.090909090909091	0.0	0.45454545454545453	0.0	0.18181818181818182	0.09090909090909091	0.18181818181818182			0.09090909090909091	0.18181818181818182	0.09090909090909091	0.18181818181818182						
4f29780cf557e2fa71aef58fc837c135	Brauner 4-Segment Kleiderschrank. 3 Segmente mit einer Türe und eins mit einer kleineren Türe und 3 Regalen. Goldfarbene große, längliche Griffe.	5.578899999999999	5.620699999999999	3.0524999999999998	5.8654	5.761904761904762	5.0	3.2499781963336294	7.0	4.0	4.242640687119285	2.142857142857143	2.0	1.0816968277714805	21	16	0.7619047619047619	125	3	18.44428571428574	12.425714285714289	16.133333333333333	9.208571428571428	13.851428571428567	45.095238095238095	2.6666666666666665	2.0444444444444443	0.3224137361899313	0.41111111111111115	0.06849348892187752	0.28	0.08	0.16	0.08		0.04	0.16	0.08			0.12				
4f8995774ee1d9145d91c6aa4c317b84	Zweiseitige schwarze Sitzbank aus Aluminium mit jeweils einem Sitzplatz auf jeder Seite. Geschwungenes Design. Nur ein Sitzplatz hat eine Rückenlehne.	4.772133333333333	5.949666666666666	3.4492666666666674	5.092466666666667	6.4	5.5	3.1048349392520045	6.666666666666667	6.0	4.109609335312651	2.15	2.0	1.061838029079765	20	19	0.95	131	3	18.17833333333334	12.380000000000003	12.666666666666668	12.047333333333334	17.392	51.666666666666664	3.0	1.3907203907203909	0.5763565513737278	0.5445665445665445	0.09729778663314546	0.30434782608695654	0.13043478260869565	0.13043478260869565	0.17391304347826086	0.08695652173913043		0.13043478260869565			0.043478260869565216					
4f8995774ee1d9145d91c6aa4c441895	Helle Holzscheite mit gut erkennbaren Jahresringen.	3.80475	6.089	3.91625	3.9884999999999997	7.5	8.0	3.905124837953327	6.0	6.0	0.0	2.5	2.5	1.2583057392117916	6	6	1.0	46	1	-10.754999999999995	16.25	22.400000000000002	16.895000000000003	23.36666666666667	56.0	3.0	1.7142857142857142	0.0	0.5714285714285714	0.0	0.2857142857142857	0.14285714285714285	0.14285714285714285		0.14285714285714285		0.2857142857142857								
4f8995774ee1d9145d91c6aa4c71a0fd	Klassischer elektrischer Tischventilator mit drei Flügeln aus Metall mit Kunststoffgehäuse in Grau. Schaltbar in drei Stufen.	5.283666666666668	5.34975	3.3609999999999993	5.631333333333333	6.75	5.0	4.575751304430781	8.0	8.0	4.0	2.0	1.5	1.3228756555322954	16	13	0.8125	110	2	29.515000000000015	11.130000000000003	13.200000000000001	14.362500000000004	20.189999999999994	45.5	3.0	1.9923076923076923	0.39230769230769225	0.46923076923076923	0.0692307692307692	0.3333333333333333	0.2777777777777778	0.1111111111111111		0.05555555555555555	0.05555555555555555	0.05555555555555555				0.1111111111111111				
4f8995774ee1d9145d91c6aa4c74394c	Wandschrank aus dunkelgrauem und hellem Holz. Das rechte Segment ist ein gewöhnlicher Schrank, links sind Schubladen, Spiegel, Regal und Aufhänger.	5.193333333333333	5.220866666666665	3.3580666666666668	5.522600000000001	6.15	5.5	3.070423423568808	10.0	10.0	4.0	1.8	1.5	0.9797958971132712	20	19	0.95	128	2	44.405	9.55	12.0	12.536499999999997	17.401999999999997	50.0	4.0	2.4206349206349205	0.13492063492063489	0.4365079365079365	0.007936507936507936	0.28	0.04	0.2	0.08	0.04	0.04	0.16	0.08				0.08			
4f8995774ee1d9145d91c6aa4c765a9f	Kleine Holz-Lokomotive mit Magnet-Anhänger mit Schienen aus Holz in Achterform. Lokomotive ist lackiert in Blau und rot.	5.425583333333335	5.80525	3.4405	5.775666666666667	6.0	4.0	4.172740670816046	8.5	8.5	1.5	2.2941176470588234	1.0	2.162914860100028	17	15	0.8823529411764706	104	2	4.125147058823558	14.795588235294119	12.811764705882354	11.079999999999998	15.997647058823532	43.794117647058826	3.0	1.6590909090909092	0.15909090909090906	0.7386363636363636	0.011363636363636354	0.3684210526315789	0.2631578947368421	0.10526315789473684		0.05263157894736842		0.05263157894736842	0.05263157894736842		0.05263157894736842		0.05263157894736842			
53594e793ceb6c920028894599c3a1e1	Spielautomat aus den 80er mit 2 Joysticks und bunten Aufklebern.	5.2348333333333334	5.744	3.6438333333333333	5.6273333333333335	5.4	3.5	3.49857113690718	10.0	10.0	0.0	1.7	1.0	1.004987562112089	10	10	1.0	55	1	52.86500000000001	8.370000000000001	12.0	9.004000000000001	12.991999999999997	40.0	3.0	2.0	0.0	0.5454545454545454	0.0	0.2727272727272727	0.18181818181818182	0.09090909090909091	0.09090909090909091			0.18181818181818182	0.09090909090909091			0.09090909090909091				
53594e793ceb6c920028894599e23d85	5 braune Rechteckregale an den Kanten aufeinander gestapelt und befestigt. Nach oben kleiner werdend.	4.8020000000000005	5.118625	3.372375	5.23425	6.142857142857143	6.0	3.5427419336106416	7.0	7.0	3.0	2.0714285714285716	2.0	1.222660197758835	14	14	1.0	88	2	24.487142857142885	11.582857142857147	14.228571428571428	11.002857142857145	16.091428571428576	49.857142857142854	3.0	1.8181818181818183	0.18181818181818177	0.3727272727272727	0.1727272727272727	0.125	0.125	0.125	0.0625	0.25		0.0625	0.0625		0.125	0.0625				
5531763c7b1f8baa6a748551a766ea83	Wandschrank, dunkles Holz. 2 Glasablagen, 2 Schiebetüren, 8 Schwingtüren. Helle Rückwand.	5.9928	5.097600000000001	3.2791999999999994	5.9672	6.636363636363637	7.0	4.291063171347616	3.6666666666666665	3.0	1.699673171197595	2.1818181818181817	2.0	1.1134044285378082	11	10	0.9090909090909091	79	3	18.53151515151518	11.585454545454546	16.01212121212121	11.660606060606064	15.149090909090912	58.212121212121204	2.0	1.7111111111111112	0.8189122565639235	0.5037037037037037	0.11665196850387867	0.35294117647058826		0.35294117647058826			0.058823529411764705	0.058823529411764705				0.17647058823529413				
5531763c7b1f8baa6a748551a791ea0c	Telefon mit kabelgebundenem Hörer und Mumbai. Display mit weißer Beleuchtung und Tasten für Sonderfunktionen. Standfuß auf der Rückseite. Von Cisco.	5.2540000000000004	5.580181818181819	3.521454545454546	5.330909090909091	6.25	5.5	3.832427429188973	5.0	5.0	2.23606797749979	2.15	2.0	1.4585952145814822	20	18	0.9	129	4	19.870000000000033	11.73	12.0	10.5075	15.029999999999998	40.0	1.75	1.5785714285714287	0.36442574339497424	0.46507936507936504	0.1013514126371084	0.2916666666666667	0.20833333333333334	0.16666666666666666	0.041666666666666664		0.125	0.08333333333333333	0.08333333333333333							
55c46d91727335a045a7b2c0a3dbd5ee	Ein Sekretär aus dunklem Holz mit fünf Türen, zwei Schubladen, Verzierungen und bronzefarbenen Griffen.	5.639	5.1353333333333335	3.230888888888889	5.79988888888889	6.214285714285714	4.5	3.4883186991642225	14.0	14.0	0.0	2.0714285714285716	1.5	1.4374722712498649	14	14	1.0	90	1	17.382142857142867	14.312857142857148	17.02857142857143	14.839285714285715	18.625714285714285	56.857142857142854	6.0	2.6470588235294117	0.0	0.47058823529411764	0.0	0.35294117647058826	0.11764705882352941	0.17647058823529413	0.058823529411764705			0.11764705882352941	0.058823529411764705			0.11764705882352941				
55c46d91727335a045a7b2c0a3e047ed	Ein weißer Stuhl mit schwarzen Kissen und dunklen Holzbeinen.	6.565599999999999	5.4388	3.6508000000000003	6.755599999999999	5.777777777777778	6.0	2.4393887111222385	9.0	9.0	0.0	1.7777777777777777	2.0	0.7856742013183862	9	9	1.0	53	1	47.30000000000004	8.89777777777778	12.488888888888889	10.283333333333331	14.88444444444444	42.33333333333333	3.0	1.8	0.0	0.5	0.0	0.3	0.1	0.1	0.1			0.3	0.1							
567b0a841df9ef9ae4baf3367eae4138	Beiges Doppelbett mit hölzernem Kopfteil, hellblauer, gemusterter Bettdecke und fünf Kissen.	6.728875	5.6915	2.8954999999999997	6.447375	7.181818181818182	8.0	2.7901835005859645	11.0	11.0	0.0	2.272727272727273	2.0	0.9620913858416693	11	11	1.0	82	1	3.3972727272727354	15.518181818181823	22.581818181818182	17.89636363636364	23.73818181818182	65.54545454545453	6.0	2.2142857142857144	0.0	0.5	0.0	0.2857142857142857	0.07142857142857142	0.21428571428571427			0.07142857142857142	0.21428571428571427	0.07142857142857142			0.07142857142857142				
567b0a841df9ef9ae4baf3367eb7abc6	Weiß-blauer Schrank mit Schubladen und Regalbretter hinter zwei gläsernen Schranktüren.	5.4945	5.11725	3.1362500000000004	6.039999999999999	7.7	8.0	3.407345007480164	10.0	10.0	0.0	2.4	2.5	1.3564659966250536	10	10	1.0	78	1	-6.35499999999999	16.63	24.0	19.837000000000003	26.515999999999995	70.0	6.0	2.272727272727273	0.0	0.5454545454545454	0.0	0.36363636363636365	0.18181818181818182	0.09090909090909091			0.09090909090909091	0.09090909090909091	0.09090909090909091			0.09090909090909091				
567b0a841df9ef9ae4baf3367ecfbee8	Dunkelgraues Tablet mit Knöpfen links und Stift.	6.4458	5.3756	3.1518	6.3926	5.857142857142857	5.0	2.849991049037143	7.0	7.0	0.0	1.7142857142857142	1.0	1.0301575072754254	7	7	1.0	42	1	54.70142857142861	7.368571428571428	8.514285714285714	9.657142857142855	14.41142857142857	35.57142857142857	2.0	1.5	0.0	0.75	0.0	0.25	0.125	0.125		0.125	0.25		0.125							
569f0aa7bab223d54169a42591f96881	Länglicher Tisch mit dünner Marmortischplatte. Goldene, dreieckige Tischbeine, die von den Ecken zur Mitte hin zusammenlaufen.	5.230666666666667	5.279888888888888	3.2482222222222226	5.851888888888888	6.6875	5.0	4.208900539333283	8.0	8.0	3.0	2.1875	1.5	1.4238482187368147	16	16	1.0	111	2	13.652500000000003	13.342500000000001	18.2	14.068125000000002	19.822499999999994	45.5	3.0	2.75	1.25	0.39285714285714285	0.10714285714285715	0.3	0.15	0.2	0.05	0.05		0.15			0.05			0.05		
58504a3eca4fea82722403c8243d3434	Mit Goldrand verzierter Hochglanz Holztisch.	6.0889999999999995	5.21125	2.85325	6.484749999999999	7.8	9.0	2.4819347291981715	5.0	5.0	0.0	2.0	2.0	0.6324555320336759	5	5	1.0	40	1	32.56000000000003	9.96	10.0	17.808	24.143999999999995	85.0	4.0	2.3333333333333335	0.0	0.3333333333333333	0.0	0.3333333333333333	0.16666666666666666	0.16666666666666666		0.3333333333333333										
58504a3eca4fea82722403c824419ecf	Alter Computer Röhrenmonitor.	5.268000000000001	5.548500000000001	4.050000000000001	4.9955	8.666666666666666	8.0	3.2998316455372216	3.0	3.0	0.0	3.3333333333333335	3.0	1.247219128924647	3	3	1.0	27	1	-78.20999999999998	24.913333333333338	27.866666666666664	20.89	25.293333333333326	69.66666666666666	2.0	1.0	0.0	0.5	0.0	0.25		0.25			0.25	0.25								
58bacfd806a95808bef451334f1de2ee	Schwarze Figur mit Standfuß, die eine tanzende Ballerina auf einem Bein stehend mit ausgestreckten Armen im Tutu darstellt.	4.974846153846154	5.851923076923077	4.286769230769231	5.722076923076922	5.777777777777778	5.0	2.9917582261858358	18.0	18.0	0.0	2.0	2.0	0.9428090415820634	18	17	0.9444444444444444	106	1	19.36500000000001	15.030000000000001	16.08888888888889	14.783333333333331	16.528888888888883	56.88888888888889	7.0	4.8	0.0	0.35	0.0	0.25	0.2	0.1	0.1	0.05	0.05	0.15			0.05			0.05		
58bacfd806a95808bef451334f2fd81b	Naturholztisch mit einem schwarzen Bein auf der linken Seite. Durchgehende Ablagefläche unter der Tischplatte mit Aussparung auf der rechten Seite.	5.2010000000000005	5.362785714285714	3.428785714285714	5.5060714285714285	6.3	5.0	3.579106033634656	10.0	10.0	1.0	2.1	2.0	1.1789826122551597	20	15	0.75	128	2	19.025000000000006	13.09	16.0	13.243000000000002	18.283999999999995	45.0	3.5	2.15	0.1499999999999999	0.4916666666666667	0.09166666666666667	0.2727272727272727	0.22727272727272727	0.09090909090909091	0.18181818181818182	0.045454545454545456		0.18181818181818182								
